timestamp,year,location,latitude,longitude,rainfall_mm_per_hr,temperature_c,relative_humidity_pct,wind_speed_kmh
2021-06-01T00:00,2021,Thane Mumbra,19.1906,73.0229,0.1,27.2,90.0,8.4
2021-06-01T01:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.9,91.0,7.1
2021-06-01T02:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.7,91.0,7.0
2021-06-01T03:00,2021,Thane Mumbra,19.1906,73.0229,0.1,26.8,91.0,8.4
2021-06-01T04:00,2021,Thane Mumbra,19.1906,73.0229,0.1,26.6,92.0,7.2
2021-06-01T05:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.5,92.0,3.3
2021-06-01T06:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.0,89.0,5.4
2021-06-01T07:00,2021,Thane Mumbra,19.1906,73.0229,0.0,28.0,84.0,7.3
2021-06-01T08:00,2021,Thane Mumbra,19.1906,73.0229,0.0,29.1,79.0,9.0
2021-06-01T09:00,2021,Thane Mumbra,19.1906,73.0229,0.0,30.3,74.0,11.5
2021-06-01T10:00,2021,Thane Mumbra,19.1906,73.0229,0.1,31.3,71.0,11.8
2021-06-01T11:00,2021,Thane Mumbra,19.1906,73.0229,0.0,31.3,72.0,13.0
2021-06-01T12:00,2021,Thane Mumbra,19.1906,73.0229,0.0,31.3,73.0,13.4
2021-06-01T13:00,2021,Thane Mumbra,19.1906,73.0229,0.0,31.2,72.0,15.3
2021-06-01T14:00,2021,Thane Mumbra,19.1906,73.0229,0.1,31.1,72.0,13.9
2021-06-01T15:00,2021,Thane Mumbra,19.1906,73.0229,0.1,31.1,71.0,14.2
2021-06-01T16:00,2021,Thane Mumbra,19.1906,73.0229,0.2,30.6,72.0,14.1
2021-06-01T17:00,2021,Thane Mumbra,19.1906,73.0229,0.1,28.8,82.0,11.2
2021-06-01T18:00,2021,Thane Mumbra,19.1906,73.0229,1.6,27.8,87.0,12.1
2021-06-01T19:00,2021,Thane Mumbra,19.1906,73.0229,0.2,27.0,91.0,10.0
2021-06-01T20:00,2021,Thane Mumbra,19.1906,73.0229,0.4,26.7,94.0,6.0
2021-06-01T21:00,2021,Thane Mumbra,19.1906,73.0229,0.1,26.9,93.0,7.6
2021-06-01T22:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.7,94.0,6.6
2021-06-01T23:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.8,94.0,4.0
2021-06-02T00:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.7,94.0,2.5
2021-06-02T01:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.5,95.0,3.9
2021-06-02T02:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.1,97.0,3.1
2021-06-02T03:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.1,96.0,3.5
2021-06-02T04:00,2021,Thane Mumbra,19.1906,73.0229,0.0,25.9,97.0,3.9
2021-06-02T05:00,2021,Thane Mumbra,19.1906,73.0229,0.0,25.5,96.0,3.6
2021-06-02T06:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.1,94.0,5.3
2021-06-02T07:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.2,89.0,3.0
2021-06-02T08:00,2021,Thane Mumbra,19.1906,73.0229,0.0,28.7,81.0,7.6
2021-06-02T09:00,2021,Thane Mumbra,19.1906,73.0229,0.1,29.8,75.0,8.5
2021-06-02T10:00,2021,Thane Mumbra,19.1906,73.0229,0.1,30.8,72.0,7.5
2021-06-02T11:00,2021,Thane Mumbra,19.1906,73.0229,0.1,30.7,74.0,8.7
2021-06-02T12:00,2021,Thane Mumbra,19.1906,73.0229,2.2,29.7,78.0,9.1
2021-06-02T13:00,2021,Thane Mumbra,19.1906,73.0229,0.9,30.2,76.0,10.4
2021-06-02T14:00,2021,Thane Mumbra,19.1906,73.0229,0.2,30.6,75.0,12.2
2021-06-02T15:00,2021,Thane Mumbra,19.1906,73.0229,0.3,30.2,76.0,11.8
2021-06-02T16:00,2021,Thane Mumbra,19.1906,73.0229,0.1,29.5,78.0,10.7
2021-06-02T17:00,2021,Thane Mumbra,19.1906,73.0229,0.0,29.6,78.0,7.6
2021-06-02T18:00,2021,Thane Mumbra,19.1906,73.0229,0.2,29.1,82.0,7.7
2021-06-02T19:00,2021,Thane Mumbra,19.1906,73.0229,0.0,28.4,86.0,2.9
2021-06-02T20:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.8,92.0,3.9
2021-06-02T21:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.9,91.0,2.9
2021-06-02T22:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.8,91.0,4.0
2021-06-02T23:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.6,91.0,5.5
2021-06-03T00:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.2,92.0,6.5
2021-06-03T01:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.9,94.0,5.6
2021-06-03T02:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.5,95.0,4.9
2021-06-03T03:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.1,97.0,3.8
2021-06-03T04:00,2021,Thane Mumbra,19.1906,73.0229,0.0,25.9,97.0,4.1
2021-06-03T05:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.1,94.0,5.2
2021-06-03T06:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.4,93.0,3.3
2021-06-03T07:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.5,87.0,1.3
2021-06-03T08:00,2021,Thane Mumbra,19.1906,73.0229,0.0,28.9,79.0,1.3
2021-06-03T09:00,2021,Thane Mumbra,19.1906,73.0229,0.0,30.3,73.0,1.3
2021-06-03T10:00,2021,Thane Mumbra,19.1906,73.0229,0.0,31.7,67.0,3.6
2021-06-03T11:00,2021,Thane Mumbra,19.1906,73.0229,0.1,32.6,64.0,8.4
2021-06-03T12:00,2021,Thane Mumbra,19.1906,73.0229,0.1,32.8,63.0,11.3
2021-06-03T13:00,2021,Thane Mumbra,19.1906,73.0229,1.2,31.4,68.0,13.8
2021-06-03T14:00,2021,Thane Mumbra,19.1906,73.0229,0.0,31.6,70.0,13.0
2021-06-03T15:00,2021,Thane Mumbra,19.1906,73.0229,0.0,31.7,67.0,13.0
2021-06-03T16:00,2021,Thane Mumbra,19.1906,73.0229,0.1,30.9,70.0,11.6
2021-06-03T17:00,2021,Thane Mumbra,19.1906,73.0229,0.6,31.1,70.0,10.5
2021-06-03T18:00,2021,Thane Mumbra,19.1906,73.0229,0.0,30.1,76.0,8.0
2021-06-03T19:00,2021,Thane Mumbra,19.1906,73.0229,0.0,29.0,83.0,4.9
2021-06-03T20:00,2021,Thane Mumbra,19.1906,73.0229,0.0,28.4,87.0,3.8
2021-06-03T21:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.8,92.0,4.7
2021-06-03T22:00,2021,Thane Mumbra,19.1906,73.0229,0.1,28.0,89.0,4.7
2021-06-03T23:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.6,90.0,5.8
2021-06-04T00:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.3,91.0,6.6
2021-06-04T01:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.0,92.0,6.1
2021-06-04T02:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.5,94.0,4.3
2021-06-04T03:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.3,94.0,3.7
2021-06-04T04:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.0,96.0,3.2
2021-06-04T05:00,2021,Thane Mumbra,19.1906,73.0229,0.0,25.6,96.0,4.0
2021-06-04T06:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.3,91.0,3.3
2021-06-04T07:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.8,83.0,2.4
2021-06-04T08:00,2021,Thane Mumbra,19.1906,73.0229,0.0,29.3,76.0,4.2
2021-06-04T09:00,2021,Thane Mumbra,19.1906,73.0229,0.0,30.8,71.0,6.8
2021-06-04T10:00,2021,Thane Mumbra,19.1906,73.0229,0.0,31.6,69.0,6.7
2021-06-04T11:00,2021,Thane Mumbra,19.1906,73.0229,0.1,32.3,68.0,8.3
2021-06-04T12:00,2021,Thane Mumbra,19.1906,73.0229,0.1,32.8,64.0,11.6
2021-06-04T13:00,2021,Thane Mumbra,19.1906,73.0229,2.1,31.1,72.0,9.2
2021-06-04T14:00,2021,Thane Mumbra,19.1906,73.0229,0.1,31.6,71.0,11.5
2021-06-04T15:00,2021,Thane Mumbra,19.1906,73.0229,0.2,31.5,70.0,11.1
2021-06-04T16:00,2021,Thane Mumbra,19.1906,73.0229,1.0,30.1,76.0,11.0
2021-06-04T17:00,2021,Thane Mumbra,19.1906,73.0229,0.6,31.0,69.0,12.2
2021-06-04T18:00,2021,Thane Mumbra,19.1906,73.0229,0.2,29.9,74.0,8.7
2021-06-04T19:00,2021,Thane Mumbra,19.1906,73.0229,0.5,27.7,86.0,7.2
2021-06-04T20:00,2021,Thane Mumbra,19.1906,73.0229,0.2,27.3,90.0,5.8
2021-06-04T21:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.1,92.0,5.4
2021-06-04T22:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.1,93.0,5.1
2021-06-04T23:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.0,94.0,5.1
2021-06-05T00:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.8,94.0,4.6
2021-06-05T01:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.7,93.0,3.5
2021-06-05T02:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.4,93.0,3.4
2021-06-05T03:00,2021,Thane Mumbra,19.1906,73.0229,0.2,26.2,93.0,3.2
2021-06-05T04:00,2021,Thane Mumbra,19.1906,73.0229,1.0,25.8,92.0,3.6
2021-06-05T05:00,2021,Thane Mumbra,19.1906,73.0229,0.1,25.6,93.0,7.0
2021-06-05T06:00,2021,Thane Mumbra,19.1906,73.0229,0.8,25.0,95.0,9.3
2021-06-05T07:00,2021,Thane Mumbra,19.1906,73.0229,1.2,25.1,94.0,6.2
2021-06-05T08:00,2021,Thane Mumbra,19.1906,73.0229,0.9,25.6,92.0,5.5
2021-06-05T09:00,2021,Thane Mumbra,19.1906,73.0229,0.7,25.7,92.0,6.4
2021-06-05T10:00,2021,Thane Mumbra,19.1906,73.0229,0.1,27.0,84.0,5.7
2021-06-05T11:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.1,83.0,5.5
2021-06-05T12:00,2021,Thane Mumbra,19.1906,73.0229,0.1,27.7,81.0,5.1
2021-06-05T13:00,2021,Thane Mumbra,19.1906,73.0229,0.0,29.0,75.0,2.9
2021-06-05T14:00,2021,Thane Mumbra,19.1906,73.0229,0.0,29.1,74.0,4.0
2021-06-05T15:00,2021,Thane Mumbra,19.1906,73.0229,0.0,29.4,73.0,4.4
2021-06-05T16:00,2021,Thane Mumbra,19.1906,73.0229,0.1,28.9,75.0,7.4
2021-06-05T17:00,2021,Thane Mumbra,19.1906,73.0229,0.2,28.9,74.0,5.2
2021-06-05T18:00,2021,Thane Mumbra,19.1906,73.0229,0.0,28.5,77.0,6.0
2021-06-05T19:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.6,83.0,7.4
2021-06-05T20:00,2021,Thane Mumbra,19.1906,73.0229,0.1,27.1,88.0,6.0
2021-06-05T21:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.1,89.0,6.2
2021-06-05T22:00,2021,Thane Mumbra,19.1906,73.0229,0.1,26.9,90.0,7.2
2021-06-05T23:00,2021,Thane Mumbra,19.1906,73.0229,0.1,26.9,90.0,7.3
2021-06-06T00:00,2021,Thane Mumbra,19.1906,73.0229,0.1,26.5,90.0,8.4
2021-06-06T01:00,2021,Thane Mumbra,19.1906,73.0229,0.2,26.1,91.0,8.2
2021-06-06T02:00,2021,Thane Mumbra,19.1906,73.0229,1.1,25.2,95.0,6.2
2021-06-06T03:00,2021,Thane Mumbra,19.1906,73.0229,0.6,25.1,95.0,4.3
2021-06-06T04:00,2021,Thane Mumbra,19.1906,73.0229,0.1,25.1,95.0,5.2
2021-06-06T05:00,2021,Thane Mumbra,19.1906,73.0229,0.2,25.2,93.0,4.4
2021-06-06T06:00,2021,Thane Mumbra,19.1906,73.0229,1.4,25.2,94.0,3.1
2021-06-06T07:00,2021,Thane Mumbra,19.1906,73.0229,1.5,25.0,94.0,4.9
2021-06-06T08:00,2021,Thane Mumbra,19.1906,73.0229,0.5,25.5,91.0,6.5
2021-06-06T09:00,2021,Thane Mumbra,19.1906,73.0229,0.1,26.2,89.0,10.1
2021-06-06T10:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.7,87.0,8.0
2021-06-06T11:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.3,83.0,7.7
2021-06-06T12:00,2021,Thane Mumbra,19.1906,73.0229,0.0,28.4,78.0,8.9
2021-06-06T13:00,2021,Thane Mumbra,19.1906,73.0229,0.1,29.2,73.0,9.4
2021-06-06T14:00,2021,Thane Mumbra,19.1906,73.0229,0.1,29.6,71.0,11.5
2021-06-06T15:00,2021,Thane Mumbra,19.1906,73.0229,0.1,29.8,70.0,13.6
2021-06-06T16:00,2021,Thane Mumbra,19.1906,73.0229,0.1,29.8,70.0,13.3
2021-06-06T17:00,2021,Thane Mumbra,19.1906,73.0229,0.1,29.9,71.0,15.1
2021-06-06T18:00,2021,Thane Mumbra,19.1906,73.0229,0.0,29.0,75.0,11.2
2021-06-06T19:00,2021,Thane Mumbra,19.1906,73.0229,0.0,28.3,79.0,7.9
2021-06-06T20:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.5,84.0,4.7
2021-06-06T21:00,2021,Thane Mumbra,19.1906,73.0229,0.0,27.3,86.0,5.6
2021-06-06T22:00,2021,Thane Mumbra,19.1906,73.0229,0.1,27.0,88.0,4.8
2021-06-06T23:00,2021,Thane Mumbra,19.1906,73.0229,0.2,26.5,90.0,6.4
2021-06-07T00:00,2021,Thane Mumbra,19.1906,73.0229,0.1,26.3,91.0,8.2
2021-06-07T01:00,2021,Thane Mumbra,19.1906,73.0229,0.2,25.8,93.0,8.0
2021-06-07T02:00,2021,Thane Mumbra,19.1906,73.0229,0.1,25.5,94.0,6.9
2021-06-07T03:00,2021,Thane Mumbra,19.1906,73.0229,0.0,25.5,95.0,7.6
2021-06-07T04:00,2021,Thane Mumbra,19.1906,73.0229,0.2,25.5,95.0,7.6
2021-06-07T05:00,2021,Thane Mumbra,19.1906,73.0229,0.5,25.4,95.0,7.6
2021-06-07T06:00,2021,Thane Mumbra,19.1906,73.0229,0.5,25.6,95.0,8.3
2021-06-07T07:00,2021,Thane Mumbra,19.1906,73.0229,0.8,26.0,93.0,9.4
2021-06-07T08:00,2021,Thane Mumbra,19.1906,73.0229,0.2,27.0,90.0,10.4
2021-06-07T09:00,2021,Thane Mumbra,19.1906,73.0229,0.2,27.9,87.0,9.7
2021-06-07T10:00,2021,Thane Mumbra,19.1906,73.0229,0.2,28.9,83.0,9.2
2021-06-07T11:00,2021,Thane Mumbra,19.1906,73.0229,0.1,30.0,78.0,10.4
2021-06-07T12:00,2021,Thane Mumbra,19.1906,73.0229,0.7,30.1,76.0,15.1
2021-06-07T13:00,2021,Thane Mumbra,19.1906,73.0229,0.8,29.8,79.0,12.2
2021-06-07T14:00,2021,Thane Mumbra,19.1906,73.0229,0.1,29.8,77.0,13.2
2021-06-07T15:00,2021,Thane Mumbra,19.1906,73.0229,0.2,29.5,77.0,12.0
2021-06-07T16:00,2021,Thane Mumbra,19.1906,73.0229,0.1,29.4,76.0,12.7
2021-06-07T17:00,2021,Thane Mumbra,19.1906,73.0229,0.1,28.2,78.0,9.7
2021-06-07T18:00,2021,Thane Mumbra,19.1906,73.0229,0.6,27.9,82.0,8.1
2021-06-07T19:00,2021,Thane Mumbra,19.1906,73.0229,0.3,26.8,89.0,9.7
2021-06-07T20:00,2021,Thane Mumbra,19.1906,73.0229,0.3,26.6,90.0,11.2
2021-06-07T21:00,2021,Thane Mumbra,19.1906,73.0229,0.1,26.2,93.0,8.7
2021-06-07T22:00,2021,Thane Mumbra,19.1906,73.0229,0.1,26.2,94.0,11.3
2021-06-07T23:00,2021,Thane Mumbra,19.1906,73.0229,0.0,26.0,95.0,8.0
2021-06-08T00:00,2021,Thane Mumbra,19.1906,73.0229,0.6,25.9,94.0,11.0
2021-06-08T01:00,2021,Thane Mumbra,19.1906,73.0229,1.3,26.0,93.0,10.7
2021-06-08T02:00,2021,Thane Mumbra,19.1906,73.0229,0.3,25.8,95.0,10.1
2021-06-08T03:00,2021,Thane Mumbra,19.1906,73.0229,0.5,25.8,93.0,9.3
2021-06-08T04:00,2021,Thane Mumbra,19.1906,73.0229,2.7,25.6,96.0,9.7
2021-06-08T05:00,2021,Thane Mumbra,19.1906,73.0229,1.6,25.7,93.0,9.3
2021-06-08T06:00,2021,Thane Mumbra,19.1906,73.0229,0.2,25.9,94.0,8.8
2021-06-08T07:00,2021,Thane Mumbra,19.1906,73.0229,0.1,26.5,93.0,8.5
2021-06-08T08:00,2021,Thane Mumbra,19.1906,73.0229,0.1,27.3,89.0,10.1
2021-06-08T09:00,2021,Thane Mumbra,19.1906,73.0229,0.7,27.8,88.0,9.9
2021-06-08T10:00,2021,Thane Mumbra,19.1906,73.0229,0.2,29.0,79.0,11.4
2021-06-08T11:00,2021,Thane Mumbra,19.1906,73.0229,3.6,27.9,85.0,11.2
2021-06-08T12:00,2021,Thane Mumbra,19.1906,73.0229,0.2,29.7,78.0,14.4
2021-06-08T13:00,2021,Thane Mumbra,19.1906,73.0229,1.6,28.3,86.0,11.6
2021-06-08T14:00,2021,Thane Mumbra,19.1906,73.0229,0.2,29.4,82.0,13.2
2021-06-08T15:00,2021,Thane Mumbra,19.1906,73.0229,0.8,28.6,85.0,9.8
2021-06-08T16:00,2021,Thane Mumbra,19.1906,73.0229,0.2,28.6,86.0,10.2
2021-06-08T17:00,2021,Thane Mumbra,19.1906,73.0229,0.2,26.9,91.0,10.2
2021-06-08T18:00,2021,Thane Mumbra,19.1906,73.0229,0.7,26.6,95.0,9.2
2021-06-08T19:00,2021,Thane Mumbra,19.1906,73.0229,0.5,26.2,95.0,7.6
2021-06-08T20:00,2021,Thane Mumbra,19.1906,73.0229,0.3,26.2,95.0,7.2
2021-06-08T21:00,2021,Thane Mumbra,19.1906,73.0229,1.3,26.1,97.0,7.2
2021-06-08T22:00,2021,Thane Mumbra,19.1906,73.0229,1.1,25.9,95.0,7.9
2021-06-08T23:00,2021,Thane Mumbra,19.1906,73.0229,0.3,25.9,95.0,10.1
2021-06-09T00:00,2021,Thane Mumbra,19.1906,73.0229,0.4,25.8,95.0,11.2
2021-06-09T01:00,2021,Thane Mumbra,19.1906,73.0229,2.1,25.3,96.0,7.7
2021-06-09T02:00,2021,Thane Mumbra,19.1906,73.0229,0.6,25.4,96.0,7.6
2021-06-09T03:00,2021,Thane Mumbra,19.1906,73.0229,0.1,25.6,96.0,8.6
2021-06-09T04:00,2021,Thane Mumbra,19.1906,73.0229,1.5,25.5,94.0,11.7
2021-06-09T05:00,2021,Thane Mumbra,19.1906,73.0229,1.4,25.5,94.0,10.5
2021-06-09T06:00,2021,Thane Mumbra,19.1906,73.0229,0.6,25.7,94.0,8.1
2021-06-09T07:00,2021,Thane Mumbra,19.1906,73.0229,0.2,26.3,94.0,8.0
2021-06-09T08:00,2021,Thane Mumbra,19.1906,73.0229,0.2,27.1,91.0,8.9
2021-06-09T09:00,2021,Thane Mumbra,19.1906,73.0229,0.2,27.8,89.0,8.7
2021-06-09T10:00,2021,Thane Mumbra,19.1906,73.0229,2.6,26.9,90.0,11.8
2021-06-09T11:00,2021,Thane Mumbra,19.1906,73.0229,0.6,28.1,84.0,15.1
2021-06-09T12:00,2021,Thane Mumbra,19.1906,73.0229,0.9,28.1,85.0,11.0
2021-06-09T13:00,2021,Thane Mumbra,19.1906,73.0229,0.4,28.7,80.0,13.5
2021-06-09T14:00,2021,Thane Mumbra,19.1906,73.0229,0.9,28.0,86.0,8.4
2021-06-09T15:00,2021,Thane Mumbra,19.1906,73.0229,1.0,27.3,87.0,11.4
2021-06-09T16:00,2021,Thane Mumbra,19.1906,73.0229,0.5,27.2,91.0,11.3
2021-06-09T17:00,2021,Thane Mumbra,19.1906,73.0229,0.2,26.2,94.0,8.6
2021-06-09T18:00,2021,Thane Mumbra,19.1906,73.0229,1.4,26.1,94.0,12.6
2021-06-09T19:00,2021,Thane Mumbra,19.1906,73.0229,1.1,25.9,95.0,7.4
2021-06-09T20:00,2021,Thane Mumbra,19.1906,73.0229,0.9,25.6,94.0,10.8
2021-06-09T21:00,2021,Thane Mumbra,19.1906,73.0229,0.8,25.6,95.0,10.0
2021-06-09T22:00,2021,Thane Mumbra,19.1906,73.0229,0.7,25.8,96.0,4.0
2021-06-09T23:00,2021,Thane Mumbra,19.1906,73.0229,0.6,25.9,95.0,4.9
2021-06-10T00:00,2021,Thane Mumbra,19.1906,73.0229,0.4,26.1,95.0,6.4
2021-06-10T01:00,2021,Thane Mumbra,19.1906,73.0229,0.9,25.9,96.0,8.1
2021-06-10T02:00,2021,Thane Mumbra,19.1906,73.0229,1.1,25.8,93.0,11.6
2021-06-10T03:00,2021,Thane Mumbra,19.1906,73.0229,1.1,25.8,95.0,10.8
2021-06-10T04:00,2021,Thane Mumbra,19.1906,73.0229,0.8,25.6,93.0,13.2
2021-06-10T05:00,2021,Thane Mumbra,19.1906,73.0229,0.6,25.2,96.0,9.4
2021-06-10T06:00,2021,Thane Mumbra,19.1906,73.0229,1.0,25.2,96.0,8.9
2021-06-10T07:00,2021,Thane Mumbra,19.1906,73.0229,0.5,25.5,96.0,10.7
2021-06-10T08:00,2021,Thane Mumbra,19.1906,73.0229,0.5,26.1,93.0,10.7
2021-06-10T09:00,2021,Thane Mumbra,19.1906,73.0229,1.0,26.4,95.0,12.2
2021-06-10T10:00,2021,Thane Mumbra,19.1906,73.0229,0.8,27.1,89.0,12.9
2021-06-10T11:00,2021,Thane Mumbra,19.1906,73.0229,0.8,28.1,85.0,12.2
2021-06-10T12:00,2021,Thane Mumbra,19.1906,73.0229,3.5,27.4,87.0,16.2
2021-06-10T13:00,2021,Thane Mumbra,19.1906,73.0229,0.3,28.6,84.0,13.5
2021-06-10T14:00,2021,Thane Mumbra,19.1906,73.0229,0.5,28.5,84.0,15.5
2021-06-10T15:00,2021,Thane Mumbra,19.1906,73.0229,1.0,27.6,88.0,11.3
2021-06-10T16:00,2021,Thane Mumbra,19.1906,73.0229,1.3,26.6,89.0,15.1
2021-06-10T17:00,2021,Thane Mumbra,19.1906,73.0229,0.4,26.7,90.0,16.1
2021-06-10T18:00,2021,Thane Mumbra,19.1906,73.0229,1.0,26.2,93.0,9.7
2021-06-10T19:00,2021,Thane Mumbra,19.1906,73.0229,0.2,26.3,93.0,9.1
2021-06-10T20:00,2021,Thane Mumbra,19.1906,73.0229,0.1,26.2,95.0,9.8
2021-06-10T21:00,2021,Thane Mumbra,19.1906,73.0229,0.1,26.2,96.0,8.3
2021-06-10T22:00,2021,Thane Mumbra,19.1906,73.0229,0.2,26.3,94.0,9.7
2021-06-10T23:00,2021,Thane Mumbra,19.1906,73.0229,0.1,25.9,95.0,8.7
2021-06-11T00:00,2021,Thane Mumbra,19.1906,73.0229,0.1,25.8,96.0,7.7
2021-06-11T01:00,2021,Thane Mumbra,19.1906,73.0229,0.6,25.8,95.0,7.4
2021-06-11T02:00,2021,Thane Mumbra,19.1906,73.0229,0.8,25.8,94.0,8.7
2021-06-11T03:00,2021,Thane Mumbra,19.1906,73.0229,0.5,26.1,94.0,9.2
2021-06-11T04:00,2021,Thane Mumbra,19.1906,73.0229,0.4,26.2,94.0,11.7
2021-06-11T05:00,2021,Thane Mumbra,19.1906,73.0229,0.5,25.8,92.0,11.5
2021-06-11T06:00,2021,Thane Mumbra,19.1906,73.0229,0.4,25.8,93.0,12.4
2021-06-11T07:00,2021,Thane Mumbra,19.1906,73.0229,0.3,26.5,93.0,11.1
2021-06-11T08:00,2021,Thane Mumbra,19.1906,73.0229,0.8,27.6,88.0,16.5
2021-06-11T09:00,2021,Thane Mumbra,19.1906,73.0229,1.7,27.4,89.0,14.3
2021-06-11T10:00,2021,Thane Mumbra,19.1906,73.0229,1.3,28.2,88.0,14.5
2021-06-11T11:00,2021,Thane Mumbra,19.1906,73.0229,0.6,28.2,85.0,17.4
2021-06-11T12:00,2021,Thane Mumbra,19.1906,73.0229,0.6,28.8,82.0,18.1
2021-06-11T13:00,2021,Thane Mumbra,19.1906,73.0229,2.3,27.9,86.0,17.5
2021-06-11T14:00,2021,Thane Mumbra,19.1906,73.0229,0.6,27.7,89.0,14.1
2021-06-11T15:00,2021,Thane Mumbra,19.1906,73.0229,0.5,27.6,90.0,12.4
2021-06-11T16:00,2021,Thane Mumbra,19.1906,73.0229,0.4,27.3,87.0,13.6
2021-06-11T17:00,2021,Thane Mumbra,19.1906,73.0229,1.3,26.2,93.0,10.2
2021-06-11T18:00,2021,Thane Mumbra,19.1906,73.0229,1.6,25.8,96.0,9.4
2021-06-11T19:00,2021,Thane Mumbra,19.1906,73.0229,0.2,25.8,95.0,8.7
2021-06-11T20:00,2021,Thane Mumbra,19.1906,73.0229,0.2,26.0,95.0,9.8
2021-06-11T21:00,2021,Thane Mumbra,19.1906,73.0229,0.2,26.0,94.0,9.0
2021-06-11T22:00,2021,Thane Mumbra,19.1906,73.0229,0.1,25.9,94.0,10.9
2021-06-11T23:00,2021,Thane Mumbra,19.1906,73.0229,0.4,25.8,94.0,13.4
2021-06-12T00:00,2021,Thane Mumbra,19.1906,73.0229,0.4,25.9,94.0,11.8
2021-06-12T01:00,2021,Thane Mumbra,19.1906,73.0229,0.3,25.9,94.0,11.3
2021-06-12T02:00,2021,Thane Mumbra,19.1906,73.0229,0.3,25.7,95.0,9.2
2021-06-12T03:00,2021,Thane Mumbra,19.1906,73.0229,0.1,25.9,94.0,4.8
2021-06-12T04:00,2021,Thane Mumbra,19.1906,73.0229,0.4,25.7,95.0,7.4
2021-06-12T05:00,2021,Thane Mumbra,19.1906,73.0229,0.2,24.9,97.0,7.3
2021-06-12T06:00,2021,Thane Mumbra,19.1906,73.0229,2.3,24.8,97.0,8.8
2021-06-12T07:00,2021,Thane Mumbra,19.1906,73.0229,0.5,24.7,97.0,10.0
2021-06-12T08:00,2021,Thane Mumbra,19.1906,73.0229,0.3,25.4,93.0,8.8
2021-06-12T09:00,2021,Thane Mumbra,19.1906,73.0229,1.3,25.9,94.0,10.9
2021-06-12T10:00,2021,Thane Mumbra,19.1906,73.0229,0.2,27.0,86.0,14.3
2021-06-12T11:00,2021,Thane Mumbra,19.1906,73.0229,0.2,28.0,84.0,15.4
2021-06-12T12:00,2021,Thane Mumbra,19.1906,73.0229,0.2,28.9,83.0,11.4
2021-06-12T13:00,2021,Thane Mumbra,19.1906,73.0229,0.1,30.0,81.0,9.1
2021-06-12T14:00,2021,Thane Mumbra,19.1906,73.0229,2.2,29.2,81.0,15.9
2021-06-12T15:00,2021,Thane Mumbra,19.1906,73.0229,2.6,27.7,89.0,14.3
2021-06-12T16:00,2021,Thane Mumbra,19.1906,73.0229,1.3,26.9,89.0,12.4
2021-06-12T17:00,2021,Thane Mumbra,19.1906,73.0229,0.4,27.6,89.0,9.7
2021-06-12T18:00,2021,Thane Mumbra,19.1906,73.0229,0.3,27.1,92.0,8.2
2021-06-12T19:00,2021,Thane Mumbra,19.1906,73.0229,0.1,26.6,93.0,6.8
